05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,09,04,04,04,04,04,04,04,04,04,04,07,05,05,05,05,05,05,05,05,05,05,05,05,17,18,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,09,04,04,04,12,04,04,04,04,04,04,07,05,05,05,05,05,05,05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,09,04,04,12,09,12,04,04,04,04,04,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,15,16,05,05,05,05,05,05,05,17,18,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,09,09,04,04,12,04,04,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,15,14,05,05,05,05,05,05,05,21,22,05,05,05,05,05,05,05,23,24,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,13,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,02,05,05,05,00,05,05,05,06,04,04,04,04,04,04,04,04,04,04,04,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,21,22,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,21,20,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,12,04,04,04,04,04,04,04,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,17,18,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,12,12,04,04,04,04,04,04,04,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,05,05,05,05,05,05,01,05,05,05,06,04,04,04,04,04,04,04,12,04,04,04,07,05,05,05,05,00,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04,04,04,12,04,04,07,05,05,05,05,05,05,05,01,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,17,18,05,05,05,05,05,05,05,05,05,05,05,15,16,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04,04,04,04,04,04,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,05,05,05,05,21,22,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,13,14,05,05,05,05,05,05,05,06,04,04,04,12,12,04,04,04,04,04,04,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,15,16,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,15,16,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,21,20,05,05,05,05,05,05,05,06,04,04,04,04,04,04,04,04,04,04,04,07,05,05,05,05,05,05,05,05,05,05,05,05,05,05,19,22,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,15,14,05,05,05,05,21,22,05,05,05,06,04,04,04,04,04,04
05,05,05,17,18,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04,04,04,04,04,04,25,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,21,22,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,23,24,05,05,05,05,05,05,05,05,05,05,05,05,05,13,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,10,08,08,08,08,08,08,08,08,08,08,08,11,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,21,20,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,13,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,00,05,05,05,05,05,05,05,05,05,05,05,05,05,05,15,14,05,05,05,05,05,05,15,16,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,21,20,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,00,05,05,01,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,21,22,05,05,05,05,05,05,21,22,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,17,18,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,00,05,05,01,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,23,24,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,02,05,05,05,05,05,05,05,05,05,05,05,05,05,00,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,17,18,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,15,16,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,19,22,05,05,05,05,13,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,15,16,05,05,05,05,05,05,17,18,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,19,20,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,19,22,05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,13,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,15,16,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,15,16,05,05,05,05,05,05,05,05,05,05,05,05,05,21,22,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,13,14,05,05,05,05,05,05,19,22,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,19,22,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,17,18,05,05,05,05,19,20,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,03,03,03,05,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,15,16,05,05,05,05,05,05,05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,03,03,03,03,03,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,19,22,05,05,05,05,05,05,05,05,17,18,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,03,03,03,03,03,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,17,18,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,03,03,03,03,03,03,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,17,18,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,03,03,03,03,03,03,03,03,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,03,03,03,03,03,03,03,03,05,05,05,05,05,05,17,18,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,03,03,03,03,03,03,03,03,05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,03,03,03,03,03,03,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,17,18,05,05,05,05,05,13,14,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,03,05,03,03,03,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,15,16,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,23,24,05,05,05,05,05,21,20,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,19,22,05,05,05,05,05,05,05,13,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,17,18,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,21,22,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,23,24,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,13,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,13,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,19,20,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,15,16,05,05,05,05,05,05,05,05,17,18,05,05,05,05,05,19,20,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,19,22,05,05,05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,03,03,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,03,03,03,03,03,03,05,05,05,05,05,05,05,05,05,05,05,17,18,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,17,18,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,03,03,03,03,03,03,03,05,05,05,05,05,05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,17,18,05,05,05,05,05,05,05,05,05,05,03,03,03,03,03,03,03,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,15,16,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,05,05,05,03,03,03,03,03,03,03,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,19,22,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,03,03,03,03,03,03,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,03,03,03,03,03,03,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,03,03,03,03,03,03,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,17,18,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,03,03,03,05,05,05,05,05,05,05,05,05,05,05,05,15,16,05,05,05,05,05,05,05,13,14,05,05,05,05,05,05,05,23,24,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,13,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,19,22,05,05,05,05,05,05,05,21,22,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,13,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,13,14,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,19,20,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,19,20,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,19,20,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,06,04,04,04,04,04,04

